rainfall,water_level,elevation,slope,distance_from_river,flood_binary
3.3166665431125946,859.7034459052734,11.942069436784758,8.934925269119859,463.2624514804787,0
2.3737983919197774,994.7436447755296,13.766689495613743,1.7233758671455588,818.41113096984,0
16.053548303383458,1039.9237327095277,13.266761405084916,6.164760142274089,745.5081727572369,0
8.843750193547091,1339.9849094429314,10.558392383623504,5.154912420278077,756.6506919149183,0
13.190361457694214,1494.7956203910971,7.467293642237252,6.603959235408809,442.5989200719361,0
12.048898104330313,780.2648528156387,15.078959866629546,6.611164215932966,465.0003030638653,0
7.661554593135522,1495.0728258419724,10.803379637931274,4.814634748864818,259.81562245151287,0
22.27834995579835,-3.898813452511604,17.379117533673902,7.886945267332038,677.2806379041899,0
9.191310395211952,1275.995640436474,11.1178229166131,4.904538479544772,629.7479516345161,0
25.10660330648341,1303.592733116009,13.640060349263065,5.012929691517907,813.8906705535533,0
9.342569142553527,1158.122579947326,10.478420871396253,7.17209989088749,805.9319689312359,0
10.498584715359376,1098.1333567952354,11.507600821172568,3.84160826684718,601.128010918161,0
15.33142514964696,1008.2610067248094,7.226595102086037,5.772728940211457,721.4602075519302,0
31.04516919371714,688.2184857279176,11.656322181362446,5.680568754802144,688.3165030384258,0
25.372030990629423,630.783979995739,12.813448463723866,6.525669586548441,670.6078588577532,0
8.311745064160634,694.6197396510445,8.39814265102829,4.558084102116973,639.3699989653503,0
18.141052626129813,1012.3191037343736,10.691773671554014,6.85707329529245,387.1184881791439,0
27.905431300411223,362.7067440424223,11.855372357233607,6.333690066346049,671.3820765714405,0
8.620629235997015,647.5632684941979,12.80620335609841,7.775122110200946,745.7638138041589,0
24.38435547757524,864.8511464918015,22.84365105111608,6.887585938285333,610.3297377071018,0
7.185657553242515,855.4254921293442,13.306203058275976,6.409854609691059,494.7182463942193,0
11.91532327954586,930.2943362517628,12.946026218840322,3.1344242116272154,404.08761399277273,0
20.248206441397333,1364.2117299120564,12.64482944863422,5.966404128966265,611.9329014072838,0
18.75744765770462,788.7059550812994,10.639970735623477,4.938574985657001,514.9584820077864,0
16.247952124687536,1050.722557204756,9.857942817009102,5.965621396125715,729.5072982604581,0
23.51525092905076,1009.7664581976628,12.316727252983457,1.2303806905994108,450.8945651839158,0
1.060021604215617,784.6842546651521,11.47818237154054,9.29234455828874,576.6691273163812,0
22.94058124821248,802.1129881151264,9.445388851602557,3.652554040048071,481.98395823840497,0
29.511379080140287,741.8630075480853,11.893810453282564,8.991699225360566,660.2654238469653,0
21.77535302052776,1086.3324275450004,10.192382840601615,6.641721499265228,730.7709358568144,0
9.166321972224498,963.737174066156,12.656496221684195,4.654702081169052,489.239439177745,0
22.77283846040713,992.31416910389,20.05124118365785,7.7547526212486915,623.6956829593146,0
24.49555481008021,664.441952402929,14.00039561398697,6.405215428334418,468.01833839001154,0
20.051615199308436,1441.8319783495958,3.800259705767117,4.8790260288147405,425.5260773738417,0
17.547423160087668,872.5268868893713,10.529836478955872,6.545991296427845,857.1900807272834,0
10.884336011236329,1745.5953080590884,14.082771540959538,5.566591619712438,993.091494376284,0
2.861115426749436,590.1833478389623,15.325662457477364,5.5599390897349,362.95862690109055,0
5.078885482570136,935.355090805177,13.563082337705078,6.007622709873145,504.4503820839884,0
12.358614837981529,1136.3053285720896,10.219164057187328,6.867706399966751,479.7274878419188,0
18.397658180585392,780.9010888357484,16.564743434928214,6.970408527340624,460.0589571124007,0
20.891080011206807,1129.492038785438,15.857437138040655,5.90455694317685,850.6196459882378,0
32.05515206239976,832.851396410632,7.217210548696379,6.568029537263227,674.5641829858014,0
14.789358379010954,749.3996894131299,6.967970001916461,5.529630568674855,774.4757369398997,0
9.504647387311834,1089.9068614083358,9.309632552181856,5.355017882758849,543.9971010934644,0
25.433873385868576,111.11347084778664,13.330784564444208,5.9165541819643055,734.7928821142593,0
26.36023967192137,292.8790722256375,13.821386743410828,5.5020418165665,302.9986484779472,0
36.53209234756392,1825.7235215033932,8.65480203031914,5.406076797534544,560.427669611511,0
-3.553815518026852,1238.4201301315993,11.608628991296184,7.90910904102573,789.7267023914859,0
1.073227392949896,947.6360414698246,10.874567346628776,7.67405598580524,401.1429185318682,0
26.369402188248447,88.91898817033757,8.290372776920638,2.9445088322876143,509.53832703726334,0
20.902817323860862,501.52257353359664,12.692272589368292,5.860786053875052,306.5104982368659,0
17.812073437027365,585.4475577568661,11.05442433162212,3.6649289855750458,555.569658783861,0
8.55672691187559,1113.2121461055158,7.049414895828534,5.158142785434569,474.5108469591624,0
6.51935513708546,1785.4171230799427,6.575299736121939,6.376055392306249,662.3203560663674,0
23.499018062764648,75.89452006810905,11.399996268557018,6.624870250429209,541.6465494631283,0
5.596781376014871,814.4829246337353,17.320286970412617,9.871668529048732,755.2767097439415,0
9.730296321267293,1354.7665152818076,20.30688460351235,9.46526515290369,685.6071188018454,0
31.60585335381888,739.0156845808292,13.202687198521252,3.4875181598725704,649.3776954968515,0
15.560871012123584,480.04934474375295,16.939518504265273,5.210172252367394,662.4995779655478,0
16.170477822395306,1609.1500309378316,13.981625912003942,4.790752797138818,517.0441933468094,0
16.597114128209764,645.1848352811261,12.702102060436632,6.813233617428487,564.5247707529759,0
0.9596795146055968,830.2896184249433,7.759406506415031,6.110387629119453,481.7106755214589,0
15.811054704775524,1052.1484253808237,11.020552353888611,4.291571214303282,446.64144387653926,0
3.139374327395073,806.4409937885516,13.601048396216042,5.685369710174582,539.1161069232626,0
21.64139010615381,1200.4628495045304,12.624853099922197,2.388596958926698,978.7338345518654,0
1.983408738799966,1376.039220182944,13.189086564336009,5.155956869589046,689.3608429862146,0
20.539845111636176,1377.068481649182,15.94657275349119,7.632878901913188,482.0517216599836,0
8.743326022559092,1592.565225917498,8.451721855563523,5.193950428532988,847.4201009562614,0
3.3482232811503323,1077.7500250285527,12.258926511506637,5.5448688153726975,716.2144199041361,0
12.182461297690455,1196.8359215353587,10.864719757270256,8.611546874672086,930.8540478646818,0
8.959716936637022,858.5226345210757,14.317656914856354,5.1133306376596845,729.7454580956894,0
13.340182964916112,1840.8154037989173,16.758950991047424,9.2572408135395,743.485658088589,0
6.475058672280884,902.9888085325412,8.760262212181372,5.957252373967097,484.2538512389576,0
12.77922624749122,852.9520869567275,8.469278204500919,3.510575012759406,602.3806553323468,0
17.331840254123254,1517.984455083188,7.550492044956517,8.693438951923875,701.0507656357502,0
18.95434497729795,422.52856935974114,8.986823824851108,6.716503215624757,605.5629353121742,0
21.72431717072031,1324.4096576881734,12.874847861116514,7.676689616913152,549.2292520984694,0
19.919227828803127,884.8128129521726,8.001699137978953,10.423175606051228,590.8882801442012,0
14.573614547388312,1891.4305399109544,10.789934207385947,9.98477530988213,514.8301894169597,0
18.128969795726704,2029.6677456504997,16.666650421537753,3.9257920341560775,590.5435074935438,0
17.992485135400965,484.83764974628434,19.286136146919677,8.008259276222189,349.03932859786283,0
9.656974550328332,1371.788166344051,10.411181053133804,8.212982699139975,579.6004019990249,0
8.580962376091719,1738.5464839938768,12.304061282677145,3.988694905087877,410.42346620738806,0
11.262569675834824,963.1767203102572,11.332854312697547,8.313707498255988,688.9734590822186,0
18.847855081055528,812.1990429464031,6.862774494754668,5.865282193677416,565.9738543540076,0
8.569896440028403,828.0255581508789,14.592934014439235,4.596012740435532,557.3034353094597,0
1.4950917370677637,270.1043664692046,11.485147606354465,8.719491643549363,844.4001299578871,0
37.033284017658886,1354.6297708963868,8.506251792792977,7.69315200899547,796.8932556876721,0
20.70298188905437,423.7096574030862,11.597584940729298,4.096081287009151,524.8169718333133,0
24.161414142859087,511.6478309156114,16.52248918883637,6.91767749265192,806.1043288277656,0
14.93166945777912,709.4435974270796,17.882381365385772,4.831916640605219,800.6800598551661,0
-16.256751614220015,1023.7285370083368,11.002047296063951,8.091043735954472,609.4141871306341,0
7.697960871125701,888.0744560512435,11.770231472348602,8.61172746451673,569.0045304959308,0
27.50567882296248,642.664071851099,12.905841454431398,5.365913879205968,436.75600089301855,0
4.5812337166651,346.04088243977594,17.468753628312594,4.028795469105992,758.3517121361851,0
6.344463240943373,1357.3147857920767,13.80362051527512,7.807003027518327,619.8338515028116,0
-0.0733683845659349,945.215558873898,12.581177167908956,3.559598680299298,587.2754035160744,0
7.396279647486994,770.3066548520266,10.743118240552368,2.2304348473221904,816.5045460122146,0
24.956859585823235,1329.9492883283842,13.295172075334769,2.165709806592316,320.56133987122394,0
22.90270240415815,310.0181550960606,7.695892784643586,3.4941962548934344,896.999246145595,0
23.37374907460501,1098.1475805947669,11.079045113308464,5.975460929608961,425.1681685647854,0
12.901617130847397,1113.8205292843506,11.134162270002916,2.9084450714037344,664.8105691837316,0
11.74217363336789,911.0540244776432,14.887138405872498,13.483115529606676,616.9409348880232,0
-1.445489583570062,906.5376225908276,13.342596240949584,6.6928706678828265,513.5698824346096,0
15.197704206009798,1016.9930643290664,8.117999416465308,6.257511496990224,680.536370926479,0
18.45983392954182,328.1384006857205,12.663434303027266,3.678139885144504,506.5702935570204,0
25.68442605764264,243.65584816046976,17.121292589385618,7.243484253452648,438.5492092463292,0
23.187664156046058,1513.190860666165,14.083708304268876,8.543472429123328,834.65962138573,0
11.017107092617108,1854.0290491888509,13.498475742451555,5.839965101695675,565.2002288187699,0
37.556019878660976,1280.7500243692905,13.03783691250804,6.369719534675362,608.9285392758566,0
18.932691260243644,945.102602160171,4.006756993261505,4.693097117423583,465.96307928722206,0
23.58955820608159,566.965044882993,16.48576828969114,1.3514256537124725,423.4458529877424,0
8.623919096307016,1481.0646355885965,9.535938010572147,8.575876755223362,980.181107414753,0
2.77456724890623,1730.0155559065745,11.095143389297832,9.000046509531941,886.7732339930806,0
15.944204568078836,1082.7400656961188,12.650234252807795,6.105151653605861,382.2862922274056,0
18.82091530925658,1210.3491881222635,12.117773245239002,3.059338932362376,585.4619366634294,0
27.580382409828992,768.4346008170916,16.125095935121372,5.242530585415751,377.7078344989101,0
1.8529567532265911,978.7744549647292,18.577756956437483,7.436918169212632,554.04808734424,0
8.131996000312895,1218.0213383584144,6.7147474724911,8.825349107851672,360.5046737927776,0
2.720585095702315,1254.0868850789388,10.604889439338123,8.343491551438234,612.1319714785951,0
4.198559221093028,569.6768358088943,13.807818965706591,3.4536209459095724,1005.4511436169518,0
15.251962963292726,1097.0931555151976,17.796651769318657,8.125815475452383,1048.0485664223086,0
29.531899940790165,489.6604372163727,10.133332422848085,5.197265146739926,546.9326489923444,0
-11.931220782061237,1225.090823982907,14.475784115032196,5.838405591062116,558.802455006118,0
-14.9064448779393,242.5433617480396,15.079818147725373,6.654089028297383,717.1377728175539,0
21.86754297733619,650.4693438652403,7.345955400159738,8.571212511913911,338.7800175051304,0
25.741234077959916,1011.5717277990392,9.353513930022787,5.493930012518219,307.460799620446,0
9.916730023337532,1138.7842717411509,14.533919782266326,4.706666631665578,769.2859162614014,0
23.7282760871132,1211.451778297813,15.058721971499716,7.445743851044245,685.7572150783762,0
16.453464608011224,1162.1271602694903,11.439575893175189,8.386489323347071,437.22851188196114,0
17.9311782127735,1085.4098758578248,13.344113953010194,5.8340496308244845,586.876501804052,0
21.696751472087936,1047.813818280768,10.440670259789028,4.160032933340008,772.1206225796423,0
21.360782225192715,1021.4186271733278,8.28357249068807,6.850807535525294,591.3198059255657,0
6.02169531805561,1112.2752401669188,14.970001232101565,11.915661860476895,573.2250462763983,0
25.829639900717947,759.6122103809159,10.769565884384225,5.74388827788893,758.9164182990614,0
7.959029195996266,714.0170812475819,13.427698363283936,5.425103237728226,722.4958649779051,0
10.62174609682776,1626.3477968766902,9.102538055341372,5.302914490331264,569.5200763942097,0
20.376619566170167,1310.398156018257,9.411450408004786,6.29789647465095,389.4185323151511,0
-6.587708725669515,1563.589479447386,7.460407999932423,6.920543006208196,687.6657405962776,0
36.202750609525935,319.63980817518075,6.735533877642979,6.368978807713533,306.7867439688363,0
10.523993261191048,912.2736457195024,10.031710961205045,4.554371542400835,642.5881262189556,0
18.74464025431811,1323.527161192579,14.651846452588892,9.204796410882055,651.0021956490239,0
23.22803367703917,1579.275380992589,11.520842367842445,5.52051957907545,462.7760603816026,0
26.9327662686721,920.4250806869773,12.396937699290753,3.1905155264041087,543.2396542567329,0
21.566572162786542,817.4784240711448,16.54023606184425,5.981034759343074,893.6660680307953,0
14.641218690252302,1436.7203156324222,16.589451667843917,7.071170975760186,624.4916558802936,0
17.813738643539697,498.2146068795397,13.413546313318763,7.879818335468236,733.7442835120183,0
32.213653201888086,1304.981800185058,15.133942124901054,8.4062028658456,275.80211885940065,0
13.369678843050671,845.2621619770756,16.64204456140299,8.225254119551689,766.9793217490533,0
12.41082805852404,1716.3819108175717,10.437276153757695,4.644547056254173,612.3366086423384,0
-0.1065678145757544,285.1792756007428,11.56734602393336,4.6871293945490375,678.7756447975612,0
7.259562826742684,666.8424401628201,10.869680655912502,6.450642075100246,831.3922720509574,0
-3.062467952718041,777.5021489899244,7.513091494699005,4.354374758171188,597.921191871169,0
16.404139596298258,1412.098453434229,7.387103562025032,4.902124067978456,716.670869299219,0
18.000149520451618,1457.2149978971568,15.640747229500072,4.908789246447546,719.7835020884647,0
20.66144072855716,1087.4459911434426,10.561604088508362,2.332483822556556,700.9106948673784,0
9.290811709345128,1251.42094226062,11.058932382879748,5.980156173895569,732.6377815970301,0
4.658198647725866,661.0687938988731,13.48583577600993,5.001974905190849,394.3585343571741,0
9.387901372284446,1842.097945746088,14.842665122805318,5.376498239547091,610.4147558215284,0
